{'order_id': 'o_91186', 'user_id': 'u_9048550304', 'prod_id': '1651312', 'order_time': '02-05-2023_16:51:18'} 
{'order_id': 'o_11397', 'user_id': 'u_7525913087', 'prod_id': '1541637', 'order_time': '04-06-2023_09:28:50'} 
{'order_id': 'o_30730', 'user_id': 'u_7525913087', 'prod_id': '1077391', 'order_time': '22-02-2023_11:55:33'} 
{'order_id': 'o_58153', 'user_id': 'u_7525913087', 'prod_id': '1623939', 'order_time': '12-09-2022_05:42:57'} 
{'order_id': 'o_94976', 'user_id': 'u_7525913087', 'prod_id': '1668744', 'order_time': '12-04-2023_19:01:23'} 
{'order_id': 'o_39965', 'user_id': 'u_7525913087', 'prod_id': '1699900', 'order_time': '14-08-2022_09:17:24'} 
{'order_id': 'o_19793', 'user_id': 'u_7525913087', 'prod_id': '1656133', 'order_time': '06-11-2022_22:05:11'} 
{'order_id': 'o_70826', 'user_id': 'u_7525913087', 'prod_id': '1450968', 'order_time': '01-09-2022_00:59:22'} 
{'order_id': 'o_70495', 'user_id': 'u_7525913087', 'prod_id': '1514742', 'order_time': '06-03-2023_22:32:22'} 
{'order_id': 'o_59882', 'user_id': 'u_7525913087', 'prod_id': '1566235', 'order_time': '06-12-2022_03:47:52'} 
{'order_id': 'o_11938', 'user_id': 'u_7525913087', 'prod_id': '1059431', 'order_time': '21-10-2022_10:50:59'} 
{'order_id': 'o_33964', 'user_id': 'u_7525913087', 'prod_id': '1349305', 'order_time': '21-10-2022_05:49:57'} 
{'order_id': 'o_15496', 'user_id': 'u_7525913087', 'prod_id': '1213604', 'order_time': '05-12-2022_08:28:58'} 
{'order_id': 'o_13963', 'user_id': 'u_7525913087', 'prod_id': '1552585', 'order_time': '28-06-2022_03:20:22'} 
{'order_id': 'o_50625', 'user_id': 'u_7525913087', 'prod_id': '1261050', 'order_time': '28-07-2022_05:55:30'} 
{'order_id': 'o_24947', 'user_id': 'u_7525913087', 'prod_id': '1550872', 'order_time': '03-08-2022_14:27:08'} 
{'order_id': 'o_63400', 'user_id': 'u_7525913087', 'prod_id': '1270059', 'order_time': '20-02-2023_22:10:06'} 
{'order_id': 'o_16425', 'user_id': 'u_7525913087', 'prod_id': '1706265', 'order_time': '31-01-2023_05:27:11'} 
{'order_id': 'o_76281', 'user_id': 'u_7525913087', 'prod_id': '1251227', 'order_time': '30-06-2022_14:15:04'} 
{'order_id': 'o_14657', 'user_id': 'u_7525913087', 'prod_id': '1706539', 'order_time': '13-03-2023_22:07:50'} 
{'order_id': 'o_86684', 'user_id': 'u_7525913087', 'prod_id': '1674792', 'order_time': '28-05-2023_07:28:39'} 
{'order_id': 'o_29189', 'user_id': 'u_7525913087', 'prod_id': '1589717', 'order_time': '22-05-2023_04:29:45'} 
{'order_id': 'o_27347', 'user_id': 'u_7525913087', 'prod_id': '1567505', 'order_time': '21-10-2022_07:53:37'} 
{'order_id': 'o_40332', 'user_id': 'u_7525913087', 'prod_id': '1571309', 'order_time': '03-08-2022_11:44:05'} 
{'order_id': 'o_68137', 'user_id': 'u_7525913087', 'prod_id': '1436116', 'order_time': '05-08-2022_08:31:52'} 
{'order_id': 'o_33904', 'user_id': 'u_7525913087', 'prod_id': '1286658', 'order_time': '08-10-2022_05:13:27'} 
{'order_id': 'o_42964', 'user_id': 'u_7525913087', 'prod_id': '1711353', 'order_time': '07-05-2023_18:26:45'} 
{'order_id': 'o_83724', 'user_id': 'u_7525913087', 'prod_id': '1040020', 'order_time': '07-11-2022_19:32:27'} 
{'order_id': 'o_99083', 'user_id': 'u_7525913087', 'prod_id': '1416493', 'order_time': '09-07-2022_13:30:46'} 
{'order_id': 'o_37152', 'user_id': 'u_7525913087', 'prod_id': '1710552', 'order_time': '24-06-2022_05:15:58'} 
{'order_id': 'o_22996', 'user_id': 'u_7525913087', 'prod_id': '1242608', 'order_time': '20-07-2022_04:47:43'} 
{'order_id': 'o_49192', 'user_id': 'u_7525913087', 'prod_id': '1723877', 'order_time': '29-08-2022_21:02:15'} 
{'order_id': 'o_82216', 'user_id': 'u_7525913087', 'prod_id': '1450646', 'order_time': '20-12-2022_04:22:28'} 
{'order_id': 'o_90929', 'user_id': 'u_7525913087', 'prod_id': '1379265', 'order_time': '09-05-2023_12:24:59'} 
{'order_id': 'o_66077', 'user_id': 'u_7525913087', 'prod_id': '1617408', 'order_time': '24-12-2022_21:56:04'} 
{'order_id': 'o_97582', 'user_id': 'u_7525913087', 'prod_id': '1655649', 'order_time': '21-12-2022_02:56:44'} 
{'order_id': 'o_23634', 'user_id': 'u_7525913087', 'prod_id': '1679398', 'order_time': '11-12-2022_06:48:03'} 
{'order_id': 'o_18391', 'user_id': 'u_7525913087', 'prod_id': '1276018', 'order_time': '21-01-2023_01:13:10'} 
{'order_id': 'o_52817', 'user_id': 'u_7525913087', 'prod_id': '1721029', 'order_time': '03-12-2022_11:45:59'} 
{'order_id': 'o_73977', 'user_id': 'u_7525913087', 'prod_id': '1274363', 'order_time': '08-10-2022_22:38:15'} 
{'order_id': 'o_63033', 'user_id': 'u_7525913087', 'prod_id': '1724039', 'order_time': '25-11-2022_00:32:44'} 
{'order_id': 'o_49376', 'user_id': 'u_7525913087', 'prod_id': '1472645', 'order_time': '30-04-2023_07:23:14'} 
{'order_id': 'o_27868', 'user_id': 'u_7525913087', 'prod_id': '1404724', 'order_time': '03-09-2022_09:10:12'} 
{'order_id': 'o_73142', 'user_id': 'u_7525913087', 'prod_id': '1659277', 'order_time': '29-05-2023_13:44:10'} 
{'order_id': 'o_61331', 'user_id': 'u_7525913087', 'prod_id': '1671656', 'order_time': '18-03-2023_08:13:40'} 
{'order_id': 'o_77946', 'user_id': 'u_7525913087', 'prod_id': '1716666', 'order_time': '27-05-2023_23:42:46'} 
{'order_id': 'o_83095', 'user_id': 'u_7525913087', 'prod_id': '1391729', 'order_time': '06-02-2023_04:21:30'} 
{'order_id': 'o_64813', 'user_id': 'u_7525913087', 'prod_id': '1210475', 'order_time': '21-10-2022_15:48:38'} 
{'order_id': 'o_15899', 'user_id': 'u_7525913087', 'prod_id': '1329489', 'order_time': '07-07-2022_02:38:58'} 
{'order_id': 'o_24873', 'user_id': 'u_7525913087', 'prod_id': '1645233', 'order_time': '06-07-2022_21:12:08'} 
{'order_id': 'o_14094', 'user_id': 'u_7525913087', 'prod_id': '1055624', 'order_time': '04-03-2023_05:12:45'} 
{'order_id': 'o_94296', 'user_id': 'u_7525913087', 'prod_id': '1321540', 'order_time': '12-02-2023_16:25:09'} 
{'order_id': 'o_46122', 'user_id': 'u_7525913087', 'prod_id': '1180942', 'order_time': '16-07-2022_02:18:42'} 
{'order_id': 'o_17263', 'user_id': 'u_7525913087', 'prod_id': '1655584', 'order_time': '04-05-2023_21:05:23'} 
{'order_id': 'o_87464', 'user_id': 'u_7525913087', 'prod_id': '1099863', 'order_time': '16-01-2023_22:36:13'} 
{'order_id': 'o_76578', 'user_id': 'u_7525913087', 'prod_id': '1366014', 'order_time': '20-05-2023_03:42:18'} 
{'order_id': 'o_17261', 'user_id': 'u_7525913087', 'prod_id': '1405277', 'order_time': '04-04-2023_02:21:49'} 
{'order_id': 'o_15982', 'user_id': 'u_7525913087', 'prod_id': '1678598', 'order_time': '03-12-2022_08:32:06'} 
{'order_id': 'o_49793', 'user_id': 'u_7525913087', 'prod_id': '1399056', 'order_time': '28-04-2023_05:31:17'} 
{'order_id': 'o_17232', 'user_id': 'u_7525913087', 'prod_id': '1692888', 'order_time': '29-01-2023_04:17:53'} 
{'order_id': 'o_76171', 'user_id': 'u_7525913087', 'prod_id': '1502175', 'order_time': '12-09-2022_00:28:46'} 
{'order_id': 'o_54929', 'user_id': 'u_7525913087', 'prod_id': '964835', 'order_time': '25-07-2022_09:56:39'} 
{'order_id': 'o_72306', 'user_id': 'u_7525913087', 'prod_id': '1302160', 'order_time': '10-03-2023_03:21:58'} 
{'order_id': 'o_79315', 'user_id': 'u_5295431772', 'prod_id': '1628473', 'order_time': '23-05-2023_02:39:03'} 
{'order_id': 'o_58468', 'user_id': 'u_5295431772', 'prod_id': '1188509', 'order_time': '22-10-2022_21:12:23'} 
{'order_id': 'o_20030', 'user_id': 'u_5295431772', 'prod_id': '1424076', 'order_time': '04-12-2022_20:29:21'} 
{'order_id': 'o_50721', 'user_id': 'u_5295431772', 'prod_id': '1245395', 'order_time': '01-05-2023_18:40:51'} 
{'order_id': 'o_54210', 'user_id': 'u_5295431772', 'prod_id': '1718745', 'order_time': '18-03-2023_03:47:29'} 
{'order_id': 'o_70605', 'user_id': 'u_5295431772', 'prod_id': '1464466', 'order_time': '02-12-2022_15:08:07'} 
{'order_id': 'o_21990', 'user_id': 'u_5295431772', 'prod_id': '1528143', 'order_time': '15-05-2023_22:21:08'} 
{'order_id': 'o_94986', 'user_id': 'u_5295431772', 'prod_id': '1451962', 'order_time': '08-04-2023_07:14:45'} 
{'order_id': 'o_29235', 'user_id': 'u_5295431772', 'prod_id': '1660397', 'order_time': '02-07-2022_03:20:02'} 
{'order_id': 'o_75223', 'user_id': 'u_5295431772', 'prod_id': '1289755', 'order_time': '13-12-2022_12:54:26'} 
{'order_id': 'o_87228', 'user_id': 'u_5295431772', 'prod_id': '1609101', 'order_time': '09-06-2023_01:46:20'} 
{'order_id': 'o_56281', 'user_id': 'u_5295431772', 'prod_id': '1121419', 'order_time': '20-07-2022_15:48:25'} 
{'order_id': 'o_95655', 'user_id': 'u_5295431772', 'prod_id': '1176100', 'order_time': '08-10-2022_16:08:52'} 
{'order_id': 'o_68520', 'user_id': 'u_5295431772', 'prod_id': '1331459', 'order_time': '12-11-2022_00:20:14'} 
{'order_id': 'o_80659', 'user_id': 'u_5295431772', 'prod_id': '1676190', 'order_time': '14-06-2022_03:10:09'} 
{'order_id': 'o_92141', 'user_id': 'u_5295431772', 'prod_id': '1285732', 'order_time': '12-08-2022_02:04:12'} 
{'order_id': 'o_83462', 'user_id': 'u_5295431772', 'prod_id': '1427260', 'order_time': '18-01-2023_20:34:43'} 
{'order_id': 'o_91251', 'user_id': 'u_5295431772', 'prod_id': '1401311', 'order_time': '11-11-2022_06:19:37'} 
{'order_id': 'o_47399', 'user_id': 'u_5295431772', 'prod_id': '1655906', 'order_time': '23-11-2022_21:55:05'} 
{'order_id': 'o_24104', 'user_id': 'u_5295431772', 'prod_id': '1719768', 'order_time': '07-12-2022_11:49:08'} 
{'order_id': 'o_51354', 'user_id': 'u_5295431772', 'prod_id': '1470776', 'order_time': '17-10-2022_06:04:42'} 
{'order_id': 'o_65519', 'user_id': 'u_5295431772', 'prod_id': '1484324', 'order_time': '21-06-2022_23:42:25'} 
{'order_id': 'o_97150', 'user_id': 'u_5295431772', 'prod_id': '1626395', 'order_time': '05-09-2022_09:35:08'} 
{'order_id': 'o_96131', 'user_id': 'u_5295431772', 'prod_id': '1190515', 'order_time': '05-09-2022_15:48:15'} 
{'order_id': 'o_51604', 'user_id': 'u_5295431772', 'prod_id': '1550912', 'order_time': '02-01-2023_05:40:40'} 
{'order_id': 'o_16923', 'user_id': 'u_5295431772', 'prod_id': '1017828', 'order_time': '17-05-2023_09:20:56'} 
{'order_id': 'o_31436', 'user_id': 'u_5295431772', 'prod_id': '1718463', 'order_time': '30-08-2022_10:05:48'} 
{'order_id': 'o_91292', 'user_id': 'u_5295431772', 'prod_id': '1347941', 'order_time': '26-11-2022_14:22:10'} 
{'order_id': 'o_90173', 'user_id': 'u_5295431772', 'prod_id': '1705200', 'order_time': '12-02-2023_14:13:42'} 
{'order_id': 'o_51210', 'user_id': 'u_5295431772', 'prod_id': '1307666', 'order_time': '01-02-2023_14:29:33'} 
{'order_id': 'o_38195', 'user_id': 'u_5295431772', 'prod_id': '1507436', 'order_time': '09-03-2023_16:51:13'} 
{'order_id': 'o_77820', 'user_id': 'u_5295431772', 'prod_id': '1289627', 'order_time': '09-03-2023_16:39:36'} 
{'order_id': 'o_62189', 'user_id': 'u_5295431772', 'prod_id': '1218195', 'order_time': '21-06-2022_00:24:41'} 
{'order_id': 'o_49009', 'user_id': 'u_5295431772', 'prod_id': '1286167', 'order_time': '14-11-2022_04:31:01'} 
{'order_id': 'o_34183', 'user_id': 'u_5295431772', 'prod_id': '1436146', 'order_time': '15-09-2022_12:25:35'} 
{'order_id': 'o_97731', 'user_id': 'u_5295431772', 'prod_id': '1698409', 'order_time': '17-11-2022_17:30:11'} 
{'order_id': 'o_57873', 'user_id': 'u_5295431772', 'prod_id': '1574614', 'order_time': '18-09-2022_17:04:26'} 
{'order_id': 'o_85886', 'user_id': 'u_5295431772', 'prod_id': '1644882', 'order_time': '05-07-2022_09:32:49'} 
{'order_id': 'o_36117', 'user_id': 'u_5295431772', 'prod_id': '1126005', 'order_time': '28-11-2022_16:30:37'} 
{'order_id': 'o_40001', 'user_id': 'u_5295431772', 'prod_id': '1668007', 'order_time': '11-06-2022_15:17:54'} 
{'order_id': 'o_97569', 'user_id': 'u_5295431772', 'prod_id': '1646652', 'order_time': '16-10-2022_03:16:28'} 
{'order_id': 'o_48573', 'user_id': 'u_5295431772', 'prod_id': '1300361', 'order_time': '06-05-2023_16:00:50'} 
{'order_id': 'o_10005', 'user_id': 'u_5295431772', 'prod_id': '1119171', 'order_time': '13-12-2022_17:46:45'} 
{'order_id': 'o_38332', 'user_id': 'u_5295431772', 'prod_id': '1545252', 'order_time': '17-05-2023_07:16:17'} 
{'order_id': 'o_76947', 'user_id': 'u_5295431772', 'prod_id': '1022848', 'order_time': '29-03-2023_07:11:03'} 
{'order_id': 'o_97224', 'user_id': 'u_5295431772', 'prod_id': '1580449', 'order_time': '15-04-2023_02:03:40'} 
{'order_id': 'o_89063', 'user_id': 'u_5295431772', 'prod_id': '1188511', 'order_time': '26-03-2023_05:01:20'} 
{'order_id': 'o_32289', 'user_id': 'u_5295431772', 'prod_id': '1247398', 'order_time': '13-05-2023_23:16:18'} 
{'order_id': 'o_15266', 'user_id': 'u_5295431772', 'prod_id': '1404125', 'order_time': '14-10-2022_13:12:54'} 
{'order_id': 'o_16596', 'user_id': 'u_5295431772', 'prod_id': '1129975', 'order_time': '20-04-2023_13:40:25'} 
{'order_id': 'o_55248', 'user_id': 'u_5295431772', 'prod_id': '1684698', 'order_time': '04-06-2023_19:23:46'} 
{'order_id': 'o_94086', 'user_id': 'u_5295431772', 'prod_id': '970022', 'order_time': '30-09-2022_08:56:51'} 
{'order_id': 'o_11343', 'user_id': 'u_5295431772', 'prod_id': '1534287', 'order_time': '23-04-2023_06:06:38'} 
{'order_id': 'o_40551', 'user_id': 'u_5295431772', 'prod_id': '1701428', 'order_time': '16-09-2022_16:27:48'} 
{'order_id': 'o_46554', 'user_id': 'u_5295431772', 'prod_id': '1487052', 'order_time': '14-03-2023_15:37:43'} 
{'order_id': 'o_37889', 'user_id': 'u_5295431772', 'prod_id': '1701035', 'order_time': '27-12-2022_16:51:20'} 
{'order_id': 'o_15345', 'user_id': 'u_5295431772', 'prod_id': '1430241', 'order_time': '05-10-2022_18:19:12'} 
{'order_id': 'o_41302', 'user_id': 'u_5295431772', 'prod_id': '1138799', 'order_time': '06-06-2023_07:47:39'} 
{'order_id': 'o_93805', 'user_id': 'u_5295431772', 'prod_id': '908186', 'order_time': '23-10-2022_06:13:20'} 
{'order_id': 'o_37172', 'user_id': 'u_5295431772', 'prod_id': '1323921', 'order_time': '27-01-2023_19:48:07'} 
{'order_id': 'o_42734', 'user_id': 'u_5295431772', 'prod_id': '1418442', 'order_time': '01-03-2023_01:07:46'} 
{'order_id': 'o_17167', 'user_id': 'u_5295431772', 'prod_id': '1646734', 'order_time': '31-12-2022_19:11:50'} 
{'order_id': 'o_33852', 'user_id': 'u_5295431772', 'prod_id': '1710086', 'order_time': '26-06-2022_17:35:33'} 
{'order_id': 'o_63501', 'user_id': 'u_5295431772', 'prod_id': '1697393', 'order_time': '30-04-2023_21:15:15'} 
{'order_id': 'o_97476', 'user_id': 'u_5295431772', 'prod_id': '1133703', 'order_time': '08-04-2023_02:13:27'} 
{'order_id': 'o_22690', 'user_id': 'u_5295431772', 'prod_id': '1332291', 'order_time': '28-10-2022_08:32:28'} 
{'order_id': 'o_94097', 'user_id': 'u_5295431772', 'prod_id': '1150257', 'order_time': '02-08-2022_13:12:12'} 
{'order_id': 'o_95471', 'user_id': 'u_5295431772', 'prod_id': '1331935', 'order_time': '11-09-2022_15:04:54'} 
{'order_id': 'o_36038', 'user_id': 'u_5295431772', 'prod_id': '1563865', 'order_time': '23-06-2022_15:15:08'} 
{'order_id': 'o_32565', 'user_id': 'u_5295431772', 'prod_id': '1650046', 'order_time': '26-08-2022_08:03:21'} 
{'order_id': 'o_60839', 'user_id': 'u_5295431772', 'prod_id': '955913', 'order_time': '24-12-2022_16:52:11'} 
{'order_id': 'o_61255', 'user_id': 'u_5295431772', 'prod_id': '1360757', 'order_time': '19-10-2022_20:42:47'} 
{'order_id': 'o_27650', 'user_id': 'u_5295431772', 'prod_id': '1329907', 'order_time': '12-11-2022_01:40:43'} 
{'order_id': 'o_10528', 'user_id': 'u_5295431772', 'prod_id': '1653731', 'order_time': '11-03-2023_10:55:20'} 
{'order_id': 'o_33896', 'user_id': 'u_5295431772', 'prod_id': '1269364', 'order_time': '31-01-2023_20:13:43'} 
{'order_id': 'o_93973', 'user_id': 'u_5295431772', 'prod_id': '1184715', 'order_time': '15-01-2023_04:01:32'} 
{'order_id': 'o_73527', 'user_id': 'u_5295431772', 'prod_id': '1587609', 'order_time': '03-02-2023_08:53:14'} 
{'order_id': 'o_58571', 'user_id': 'u_5295431772', 'prod_id': '1669161', 'order_time': '25-03-2023_13:49:29'} 
{'order_id': 'o_89026', 'user_id': 'u_5295431772', 'prod_id': '1718440', 'order_time': '12-05-2023_00:47:40'} 
{'order_id': 'o_77039', 'user_id': 'u_5295431772', 'prod_id': '1659676', 'order_time': '20-04-2023_04:27:24'} 
{'order_id': 'o_66890', 'user_id': 'u_5295431772', 'prod_id': '1129176', 'order_time': '11-01-2023_22:46:28'} 
{'order_id': 'o_49902', 'user_id': 'u_5295431772', 'prod_id': '1298652', 'order_time': '13-03-2023_02:28:10'} 
{'order_id': 'o_73258', 'user_id': 'u_5295431772', 'prod_id': '1204138', 'order_time': '21-01-2023_23:36:06'} 
{'order_id': 'o_76117', 'user_id': 'u_5295431772', 'prod_id': '1594090', 'order_time': '05-01-2023_03:44:11'} 
{'order_id': 'o_21938', 'user_id': 'u_5295431772', 'prod_id': '1282184', 'order_time': '11-04-2023_20:28:57'} 
{'order_id': 'o_82557', 'user_id': 'u_5295431772', 'prod_id': '1670084', 'order_time': '24-12-2022_13:31:56'} 
{'order_id': 'o_18702', 'user_id': 'u_5295431772', 'prod_id': '1618471', 'order_time': '16-08-2022_00:37:12'} 
{'order_id': 'o_75745', 'user_id': 'u_5295431772', 'prod_id': '1688517', 'order_time': '04-08-2022_06:32:48'} 
{'order_id': 'o_27306', 'user_id': 'u_5295431772', 'prod_id': '1315791', 'order_time': '20-09-2022_17:24:23'} 
{'order_id': 'o_48817', 'user_id': 'u_5295431772', 'prod_id': '1616349', 'order_time': '15-07-2022_12:19:23'} 
{'order_id': 'o_98924', 'user_id': 'u_5295431772', 'prod_id': '1263868', 'order_time': '05-01-2023_12:28:37'} 
{'order_id': 'o_99506', 'user_id': 'u_5295431772', 'prod_id': '1455384', 'order_time': '17-05-2023_22:18:46'} 
{'order_id': 'o_93146', 'user_id': 'u_5295431772', 'prod_id': '1435847', 'order_time': '02-07-2022_10:44:27'} 
{'order_id': 'o_25801', 'user_id': 'u_5295431772', 'prod_id': '1463016', 'order_time': '18-10-2022_08:00:12'} 
{'order_id': 'o_79136', 'user_id': 'u_5295431772', 'prod_id': '1667484', 'order_time': '26-03-2023_23:37:52'} 
{'order_id': 'o_29139', 'user_id': 'u_5295431772', 'prod_id': '1368655', 'order_time': '29-03-2023_15:22:32'} 
{'order_id': 'o_12741', 'user_id': 'u_5295431772', 'prod_id': '1276141', 'order_time': '08-08-2022_21:51:03'} 
{'order_id': 'o_14370', 'user_id': 'u_5295431772', 'prod_id': '1184082', 'order_time': '22-09-2022_08:13:00'} 
{'order_id': 'o_92361', 'user_id': 'u_5295431772', 'prod_id': '1424417', 'order_time': '14-07-2022_03:19:00'} 
{'order_id': 'o_81174', 'user_id': 'u_5295431772', 'prod_id': '1445374', 'order_time': '03-01-2023_23:08:01'} 
{'order_id': 'o_49687', 'user_id': 'u_5295431772', 'prod_id': '1450443', 'order_time': '23-11-2022_00:25:55'} 
{'order_id': 'o_53145', 'user_id': 'u_5295431772', 'prod_id': '1660445', 'order_time': '01-02-2023_17:19:31'} 
{'order_id': 'o_58302', 'user_id': 'u_5295431772', 'prod_id': '1217090', 'order_time': '16-06-2022_00:35:30'} 
{'order_id': 'o_32441', 'user_id': 'u_5295431772', 'prod_id': '1484562', 'order_time': '03-03-2023_09:02:24'} 
{'order_id': 'o_12775', 'user_id': 'u_5295431772', 'prod_id': '1272555', 'order_time': '28-05-2023_06:36:26'} 
{'order_id': 'o_11653', 'user_id': 'u_5295431772', 'prod_id': '1159500', 'order_time': '27-11-2022_03:48:21'} 
{'order_id': 'o_67842', 'user_id': 'u_5295431772', 'prod_id': '1294023', 'order_time': '20-05-2023_23:12:02'} 
{'order_id': 'o_48692', 'user_id': 'u_5295431772', 'prod_id': '1120777', 'order_time': '29-01-2023_20:31:33'} 
{'order_id': 'o_87997', 'user_id': 'u_5295431772', 'prod_id': '1169328', 'order_time': '21-12-2022_08:00:45'} 
{'order_id': 'o_20291', 'user_id': 'u_5295431772', 'prod_id': '1701648', 'order_time': '24-06-2022_14:20:36'} 
{'order_id': 'o_41409', 'user_id': 'u_5295431772', 'prod_id': '1673765', 'order_time': '15-06-2022_00:04:51'} 
{'order_id': 'o_86466', 'user_id': 'u_5295431772', 'prod_id': '1149274', 'order_time': '12-12-2022_13:06:59'} 
{'order_id': 'o_16534', 'user_id': 'u_5295431772', 'prod_id': '1311426', 'order_time': '23-05-2023_15:24:40'} 
{'order_id': 'o_28450', 'user_id': 'u_5295431772', 'prod_id': '1576226', 'order_time': '04-08-2022_14:06:13'} 
{'order_id': 'o_72706', 'user_id': 'u_5295431772', 'prod_id': '1118877', 'order_time': '25-03-2023_20:18:01'} 
{'order_id': 'o_66974', 'user_id': 'u_5295431772', 'prod_id': '1568087', 'order_time': '04-05-2023_18:38:42'} 
{'order_id': 'o_82496', 'user_id': 'u_5295431772', 'prod_id': '1362239', 'order_time': '20-09-2022_21:25:59'} 
{'order_id': 'o_11288', 'user_id': 'u_5295431772', 'prod_id': '1210571', 'order_time': '13-04-2023_16:46:11'} 
{'order_id': 'o_66843', 'user_id': 'u_5295431772', 'prod_id': '1571813', 'order_time': '14-09-2022_01:00:32'} 
{'order_id': 'o_21330', 'user_id': 'u_5295431772', 'prod_id': '1713491', 'order_time': '23-02-2023_10:09:55'} 
{'order_id': 'o_20225', 'user_id': 'u_5295431772', 'prod_id': '1240059', 'order_time': '04-03-2023_08:41:32'} 
{'order_id': 'o_65650', 'user_id': 'u_5295431772', 'prod_id': '1522928', 'order_time': '10-02-2023_08:15:06'} 
{'order_id': 'o_12185', 'user_id': 'u_5295431772', 'prod_id': '986369', 'order_time': '08-05-2023_08:03:41'} 
{'order_id': 'o_91869', 'user_id': 'u_5295431772', 'prod_id': '1650914', 'order_time': '19-06-2022_18:55:42'} 
{'order_id': 'o_13146', 'user_id': 'u_5295431772', 'prod_id': '1550872', 'order_time': '23-01-2023_01:03:24'} 
{'order_id': 'o_85065', 'user_id': 'u_5295431772', 'prod_id': '1351874', 'order_time': '15-06-2022_12:27:02'} 
{'order_id': 'o_45543', 'user_id': 'u_5295431772', 'prod_id': '1700609', 'order_time': '11-11-2022_22:44:12'} 
{'order_id': 'o_18704', 'user_id': 'u_5295431772', 'prod_id': '1697491', 'order_time': '08-09-2022_17:36:18'} 
{'order_id': 'o_74883', 'user_id': 'u_5295431772', 'prod_id': '1705433', 'order_time': '21-08-2022_13:05:20'} 
{'order_id': 'o_43833', 'user_id': 'u_5295431772', 'prod_id': '1153837', 'order_time': '31-08-2022_04:16:47'} 
{'order_id': 'o_67327', 'user_id': 'u_5295431772', 'prod_id': '1456145', 'order_time': '16-12-2022_13:57:12'} 
{'order_id': 'o_99029', 'user_id': 'u_5295431772', 'prod_id': '1717577', 'order_time': '07-11-2022_13:32:09'} 
{'order_id': 'o_27183', 'user_id': 'u_5295431772', 'prod_id': '1556414', 'order_time': '18-06-2022_17:28:47'} 
{'order_id': 'o_93435', 'user_id': 'u_5295431772', 'prod_id': '1132882', 'order_time': '10-05-2023_08:36:13'} 
{'order_id': 'o_92892', 'user_id': 'u_2123385277', 'prod_id': '1602238', 'order_time': '01-07-2022_07:32:09'} 
{'order_id': 'o_55826', 'user_id': 'u_2123385277', 'prod_id': '1149594', 'order_time': '04-04-2023_09:52:22'} 
{'order_id': 'o_33983', 'user_id': 'u_2123385277', 'prod_id': '1700565', 'order_time': '03-02-2023_02:00:12'} 
{'order_id': 'o_53664', 'user_id': 'u_2123385277', 'prod_id': '1551435', 'order_time': '30-07-2022_06:08:08'} 
{'order_id': 'o_61473', 'user_id': 'u_2123385277', 'prod_id': '1257377', 'order_time': '06-06-2023_10:54:22'} 
{'order_id': 'o_18081', 'user_id': 'u_2123385277', 'prod_id': '1685171', 'order_time': '15-06-2022_18:51:46'} 
{'order_id': 'o_81314', 'user_id': 'u_2123385277', 'prod_id': '1684016', 'order_time': '17-10-2022_15:12:09'} 
{'order_id': 'o_12835', 'user_id': 'u_2123385277', 'prod_id': '1499216', 'order_time': '15-12-2022_04:13:30'} 
{'order_id': 'o_56541', 'user_id': 'u_2123385277', 'prod_id': '1177645', 'order_time': '10-08-2022_06:41:07'} 
{'order_id': 'o_76497', 'user_id': 'u_2123385277', 'prod_id': '1281588', 'order_time': '25-11-2022_19:21:24'} 
{'order_id': 'o_56235', 'user_id': 'u_2123385277', 'prod_id': '1605879', 'order_time': '23-11-2022_11:56:55'} 
{'order_id': 'o_32834', 'user_id': 'u_2123385277', 'prod_id': '1650545', 'order_time': '11-11-2022_08:02:01'} 
{'order_id': 'o_70429', 'user_id': 'u_2123385277', 'prod_id': '1314348', 'order_time': '07-03-2023_09:50:44'} 
{'order_id': 'o_21924', 'user_id': 'u_2123385277', 'prod_id': '1537110', 'order_time': '30-05-2023_12:39:21'} 
{'order_id': 'o_20728', 'user_id': 'u_2123385277', 'prod_id': '1320956', 'order_time': '01-06-2023_21:54:20'} 
{'order_id': 'o_30379', 'user_id': 'u_2123385277', 'prod_id': '1315420', 'order_time': '12-11-2022_01:25:38'} 
{'order_id': 'o_38687', 'user_id': 'u_2123385277', 'prod_id': '1334541', 'order_time': '22-10-2022_04:02:24'} 
{'order_id': 'o_32536', 'user_id': 'u_2123385277', 'prod_id': '1564693', 'order_time': '19-11-2022_03:55:48'} 
{'order_id': 'o_26591', 'user_id': 'u_2123385277', 'prod_id': '1353967', 'order_time': '03-09-2022_11:24:42'} 
{'order_id': 'o_11332', 'user_id': 'u_2123385277', 'prod_id': '1688634', 'order_time': '04-02-2023_07:03:46'} 
{'order_id': 'o_67319', 'user_id': 'u_2123385277', 'prod_id': '1443174', 'order_time': '06-04-2023_09:36:01'} 
{'order_id': 'o_66757', 'user_id': 'u_2123385277', 'prod_id': '1127256', 'order_time': '28-07-2022_00:41:49'} 
{'order_id': 'o_99320', 'user_id': 'u_2123385277', 'prod_id': '1495065', 'order_time': '12-11-2022_15:01:16'} 
{'order_id': 'o_55261', 'user_id': 'u_2123385277', 'prod_id': '1174029', 'order_time': '20-04-2023_23:29:09'} 
{'order_id': 'o_52480', 'user_id': 'u_2123385277', 'prod_id': '1667772', 'order_time': '26-10-2022_03:45:00'} 
